,PSERM average,Library
798,-1.657835357,1
799,-0.660277126,1
800,0.266086551,1
801,-0.07002081,1
802,-1.109484916,1
803,-1.582939754,1
804,-0.359593249,1
805,-0.767843035,1
806,-0.270168929,1
807,-1.087885634,1
808,-0.64334304,1
809,-1.244254455,1
810,0.007989237,1
811,-1.910937828,1
812,-0.601019654,1
813,-0.224059387,1
814,-1.053184709,1
815,-1.153962239,1
816,-0.625310003,1
817,-0.94026715,1
818,-2.32780618,1
819,-0.51537142,1
820,-1.552552935,1
821,-0.022219888,1
822,-0.643680981,1
823,-0.477080328,1
824,-0.366583099,1
825,-0.754478912,1
826,-0.42292143,1
827,-1.472378887,1
828,0.129696276,1
829,0.056352754,1
830,-0.106104024,1
831,0.100862159,1
832,-1.219449851,1
833,-0.011442211,1
834,-0.193578905,1
835,-0.454242317,1
836,-0.768829428,1
837,0.055883668,1
838,-0.483112819,1
839,-0.877073334,1
840,-0.365683354,1
841,-0.455638134,1
842,-1.379089903,1
843,-0.862952899,1
844,-0.366843013,1
845,-0.632620652,1
846,-0.179216226,1
847,-1.173319693,1
848,-0.60245597,1
849,-0.20609944,1
850,-1.425433184,1
851,-1.121401923,1
852,-0.744199452,1
853,-0.615137591,1
854,-1.282953866,1
855,0.437871985,1
856,0.619613648,1
857,-0.245101354,1
858,-1.1391288,1
859,-0.427154521,1
860,-0.621449121,1
861,-0.739406177,1
862,0.102144516,1
863,-0.504863344,1
864,0.275391717,1
865,0.07078709,1
866,-0.437551829,1
867,-0.751372327,1
868,-0.709288712,1
869,-1.063861954,1
870,-0.821995268,1
871,-0.006332266,1
872,-1.535566799,1
873,-0.335496332,1
874,-0.281885293,1
875,0.086948235,1
876,-0.437321072,1
877,0.617415948,1
878,-0.98232319,1
879,-0.737234839,1
880,-1.967531581,1
881,-0.742254766,1
882,-0.894034962,1
883,-1.963782819,1
884,-1.091587963,1
885,-0.339676076,1
886,-1.069135985,1
887,-0.32550724,1
888,-0.183083953,1
889,-1.035500411,1
890,-1.242481492,1
891,-0.549368031,1
892,0.553564317,1
893,-1.081578353,1
894,-0.955668605,1
895,-0.110264775,1
896,0.377378313,1
897,-1.24695616,1
898,-1.081984007,1
899,0.255354665,1
900,-1.084732367,1
901,-0.930133796,1
902,-0.110792949,1
903,0.302803184,1
904,-0.079981958,1
905,-0.245664531,1
906,-1.039398332,1
907,0.390994911,1
908,-0.22562983,1
909,-1.097364567,1
910,-0.737437025,1
911,-0.581275025,1
912,-0.53387689,1
913,-0.578951197,1
914,-1.715744187,1
915,-0.206759578,1
916,-1.265627905,1
917,-1.170797696,1
918,-0.999891199,1
919,-0.393420868,1
920,-1.3482359,1
921,0.302647725,1
922,-1.18816313,1
923,0.21236794,1
924,-1.576275858,1
925,0.085384367,1
926,-0.170451122,1
927,-0.255772864,1
928,-0.641304197,1
929,-1.164651619,1
